Purchase Order ID,Status Description,Employee ID,Employee Name,Vendor ID,Vendor Name,Ship Method ID,Ship Method,Order Date,Ship Date,Sub Total,Tax Amt,Freight,Total Due
E-54114116,Complete,251,Mikael Sandberg,1684,Professional Athletic Consultants,4,OVERNIGHT J-FAST,2024-05-14 0:00,2024-05-19 0:00,20651.0891,1652.0871,1374.4361,23677.6123
J-43806398,Complete,261,Reinout Hillmann,1664,Anderson's Custom Bikes,5,CARGO TRANSPORT 5,2021-04-16 0:00,2021-04-23 0:00,14993.7769,1199.5022,2835.8904,19029.1695
B-31235416,Rejected,257,Eric Kurjan,1684,Professional Athletic Consultants,2,ZY - EXPRESS,2021-11-02 0:00,2021-11-07 0:00,40279.4705,3222.3576,4520.7353,48022.5634
B-67535851,Complete,252,Arvind Rao,1684,Professional Athletic Consultants,4,OVERNIGHT J-FAST,2025-01-20 0:00,2025-01-25 0:00,44460.9988,3556.8799,2283.9529,50301.8316
B-53914086,Complete,251,Mikael Sandberg,1578,"Vision Cycles, Inc.",2,ZY - EXPRESS,2021-11-22 0:00,2021-11-25 0:00,12483.1286,998.6503,1109.8768,14591.6557
K-94414082,Complete,253,Linda Meisner,1570,First Rate Bicycles,5,CARGO TRANSPORT 5,2022-12-08 0:00,2022-12-26 0:00,53435.234,4274.8187,4422.1672,62132.2199
J-49775584,Complete,251,Mikael Sandberg,1538,Vista Road Bikes,4,OVERNIGHT J-FAST,2020-11-20 0:00,2020-11-24 0:00,37843.575,3027.486,3461.4383,44332.4993
G-35515305,Complete,250,Sheela Word,1658,Crowley Sport,5,CARGO TRANSPORT 5,2023-09-15 0:00,2023-09-23 0:00,47252.2914,3780.1833,15853.6347,66886.1094
G-11483967,Complete,261,Reinout Hillmann,1684,Professional Athletic Consultants,4,OVERNIGHT J-FAST,2023-05-19 0:00,2023-05-23 0:00,42318.6187,3385.4895,4852.2682,50556.3764
B-87468505,Complete,260,Annette Hill,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2023-11-28 0:00,2023-12-04 0:00,44722.2482,3577.7799,7124.3004,54315.8419
G-45336657,Complete,261,Reinout Hillmann,1576,Superior Bicycles,1,XRQ - TRUCK GROUND,2022-01-31 0:00,2022-02-05 0:00,43631.4616,3490.5169,5020.2271,52142.2056
G-36220507,Complete,257,Eric Kurjan,1632,Sport Fan Co.,1,XRQ - TRUCK GROUND,2023-02-19 0:00,2023-02-25 0:00,66867.1542,5349.3723,6210.8167,78427.3432
D-26110816,Complete,257,Eric Kurjan,1576,Superior Bicycles,1,XRQ - TRUCK GROUND,2020-10-14 0:00,2020-10-18 0:00,41529.0533,3322.3243,4409.1815,49260.5591
J-91245791,Complete,254,Fukiko Ogisu,1624,Competition Bike Training Systems,4,OVERNIGHT J-FAST,2025-05-09 0:00,2025-05-13 0:00,32016.0239,2561.2819,2145.7763,36723.0821
A-33391689,Complete,253,Linda Meisner,1624,Competition Bike Training Systems,1,XRQ - TRUCK GROUND,2022-11-11 0:00,2022-11-15 0:00,29730.0609,2378.4049,2832.6376,34941.1034
K-70116848,Complete,257,Eric Kurjan,1556,West Junction Cycles,2,ZY - EXPRESS,2020-12-07 0:00,2020-12-14 0:00,25531.275,2042.502,2683.274,30257.051
J-84114806,Complete,252,Arvind Rao,1586,Mitchell Sports,4,OVERNIGHT J-FAST,2023-11-18 0:00,2023-11-23 0:00,47252.2914,3780.1833,3724.5483,54757.023
G-50883442,Complete,257,Eric Kurjan,1578,"Vision Cycles, Inc.",3,OVERSEAS - DELUXE,2024-10-16 0:00,2024-11-18 0:00,31615.8064,2529.2645,11547.0078,45691.9836
G-64897147,Rejected,255,Gordon Hee,1632,Sport Fan Co.,1,XRQ - TRUCK GROUND,2023-05-15 0:00,2023-05-22 0:00,41375.2955,3310.0236,3890.7866,48576.1057
G-69836967,Complete,257,Eric Kurjan,1576,Superior Bicycles,2,ZY - EXPRESS,2024-12-03 0:00,2024-12-07 0:00,45840.3044,3667.2244,6924.649,56432.1778
K-85449909,Complete,257,Eric Kurjan,1684,Professional Athletic Consultants,4,OVERNIGHT J-FAST,2020-10-26 0:00,2020-10-30 0:00,39297.0444,3143.7636,3207.3368,45647.6565
B-68363555,Complete,256,Frank Pellow,1684,Professional Athletic Consultants,2,ZY - EXPRESS,2025-09-24 0:00,2025-09-29 0:00,10818.9423,865.5154,1160.1949,12844.6526
J-85046968,Complete,251,Mikael Sandberg,1578,"Vision Cycles, Inc.",4,OVERNIGHT J-FAST,2020-11-23 0:00,2020-11-28 0:00,12178.662,974.293,998.8995,14151.8545
J-22551102,Complete,261,Reinout Hillmann,1628,Bicycle Specialists,4,OVERNIGHT J-FAST,2023-01-30 0:00,2023-02-03 0:00,37308.0411,2984.6433,4519.2894,44811.9738
J-89099776,Complete,257,Eric Kurjan,1654,American Bikes,5,CARGO TRANSPORT 5,2024-06-17 0:00,2024-06-24 0:00,22514.8027,1801.1842,4001.5665,28317.5534
B-48836710,Complete,261,Reinout Hillmann,1538,Vista Road Bikes,2,ZY - EXPRESS,2023-08-02 0:00,2023-08-09 0:00,40753.3911,3260.2713,4433.2869,48446.9493
K-50896846,Complete,255,Gordon Hee,1538,Vista Road Bikes,4,OVERNIGHT J-FAST,2022-08-15 0:00,2022-08-19 0:00,39759.406,3180.7525,3730.5089,46670.6674
J-26195107,Complete,261,Reinout Hillmann,1556,West Junction Cycles,5,CARGO TRANSPORT 5,2025-06-13 0:00,2025-06-19 0:00,28886.2942,2310.9035,5405.8677,36603.0654
J-91271267,Complete,256,Frank Pellow,1684,Professional Athletic Consultants,1,XRQ - TRUCK GROUND,2020-11-15 0:00,2020-11-23 0:00,9562.3685,764.9895,727.4614,11054.9567
G-70172132,Complete,260,Annette Hill,1578,"Vision Cycles, Inc.",5,CARGO TRANSPORT 5,2024-08-30 0:00,2024-09-08 0:00,18172.8422,1453.8274,2500.9776,22127.6472
J-24898902,Complete,255,Gordon Hee,1610,Hybrid Bicycle Center,1,XRQ - TRUCK GROUND,2021-03-06 0:00,2021-03-11 0:00,23079.6431,1846.3714,2204.7831,26588.1816
G-68658682,Complete,254,Fukiko Ogisu,1526,International Bicycles,5,CARGO TRANSPORT 5,2020-09-27 0:00,2020-10-05 0:00,28199.325,2255.946,3166.7738,33621.8128
G-78656815,Complete,259,Ben Miller,1684,Professional Athletic Consultants,4,OVERNIGHT J-FAST,2021-02-12 0:00,2021-02-15 0:00,30478.0428,2438.2434,1732.3853,34648.6715
J-28613550,Complete,259,Ben Miller,1628,Bicycle Specialists,5,CARGO TRANSPORT 5,2024-04-25 0:00,2024-04-30 0:00,38240.7421,3059.2594,5223.2013,46523.2028
A-50428476,Complete,256,Frank Pellow,1684,Professional Athletic Consultants,5,CARGO TRANSPORT 5,2020-05-12 0:00,2020-05-18 0:00,29734.6758,2378.7741,3524.4453,35637.8952
D-87797752,Complete,256,Frank Pellow,1578,"Vision Cycles, Inc.",5,CARGO TRANSPORT 5,2023-09-20 0:00,2023-09-29 0:00,13115.087,1049.207,3340.325,17504.619
G-64803394,Complete,250,Sheela Word,1620,Lakewood Bicycle,2,ZY - EXPRESS,2024-02-14 0:00,2024-02-21 0:00,6304.3997,504.352,902.9261,7711.6778
J-69944883,Complete,251,Mikael Sandberg,1682,"Premier Sport, Inc.",1,XRQ - TRUCK GROUND,2023-09-10 0:00,2023-09-18 0:00,23215.6889,1857.2551,1899.4157,26972.3597
J-48098607,Complete,258,Erin Hagens,1616,Aurora Bike Center,4,OVERNIGHT J-FAST,2021-12-08 0:00,2021-12-12 0:00,646.3635,51.7091,77.2894,775.362
G-27753107,Complete,253,Linda Meisner,1652,Victory Bikes,4,OVERNIGHT J-FAST,2021-02-28 0:00,2021-03-04 0:00,52877.7769,4230.2221,5760.5658,62868.5648
J-46697559,Complete,251,Mikael Sandberg,1576,Superior Bicycles,4,OVERNIGHT J-FAST,2022-07-25 0:00,2022-07-29 0:00,43631.4616,3490.5169,3716.7945,50838.773
G-42278364,Complete,259,Ben Miller,1680,Jackson Authority,4,OVERNIGHT J-FAST,2025-11-30 0:00,2025-12-03 0:00,49644.4387,3971.5551,3899.3928,57515.3866
J-23758632,Complete,251,Mikael Sandberg,1526,International Bicycles,5,CARGO TRANSPORT 5,2021-09-23 0:00,2021-10-01 0:00,28904.3081,2312.3446,6940.2765,38156.9292
B-13230561,Complete,260,Annette Hill,1576,Superior Bicycles,3,OVERSEAS - DELUXE,2023-11-04 0:00,2023-11-10 0:00,44722.2482,3577.7799,15345.2799,63645.308
J-23851024,Complete,254,Fukiko Ogisu,1576,Superior Bicycles,4,OVERNIGHT J-FAST,2021-01-19 0:00,2021-01-21 0:00,42567.2796,3405.3824,5965.6681,51938.3301
J-48940438,Complete,259,Ben Miller,1506,Greenwood Athletic Company,4,OVERNIGHT J-FAST,2020-09-18 0:00,2020-09-22 0:00,43878.45,3510.276,4408.8373,51797.5633
B-96301627,Complete,255,Gordon Hee,1684,Professional Athletic Consultants,4,OVERNIGHT J-FAST,2022-12-19 0:00,2022-12-24 0:00,21630.4533,1730.4363,1028.451,24389.3406
A-25554558,Complete,254,Fukiko Ogisu,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2023-11-16 0:00,2023-11-24 0:00,44722.2482,3577.7799,3357.2077,52690.3805
B-43147386,Complete,256,Frank Pellow,1576,Superior Bicycles,2,ZY - EXPRESS,2021-11-16 0:00,2021-11-21 0:00,42567.2796,3405.3824,5800.3353,51772.9973
A-27353342,Complete,260,Annette Hill,1560,Capital Road Cycles,2,ZY - EXPRESS,2025-08-12 0:00,2025-08-16 0:00,15465.6997,1237.256,1730.4247,18433.3804
C-76799515,Complete,257,Eric Kurjan,1684,Professional Athletic Consultants,5,CARGO TRANSPORT 5,2025-08-12 0:00,2025-08-19 0:00,44460.9988,3556.8799,6783.8435,54801.7222
J-22563398,Complete,255,Gordon Hee,1684,Professional Athletic Consultants,3,OVERSEAS - DELUXE,2020-08-20 0:00,2020-08-30 0:00,39297.0444,3143.7636,15868.4976,58309.4129
A-28677271,Complete,258,Erin Hagens,1678,"Proseware, Inc.",1,XRQ - TRUCK GROUND,2024-12-26 0:00,2025-01-01 0:00,64777.8666,5182.2293,4827.7075,74787.8034
G-91999086,Complete,256,Frank Pellow,1652,Victory Bikes,5,CARGO TRANSPORT 5,2021-01-01 0:00,2021-01-13 0:00,3486.5119,278.921,861.3374,4626.7703
B-25318288,Complete,257,Eric Kurjan,1614,"Reliance Fitness, Inc.",4,OVERNIGHT J-FAST,2022-06-11 0:00,2022-06-13 0:00,730.135,58.4108,44.8129,833.3587
N-36133206,Complete,260,Annette Hill,1684,Professional Athletic Consultants,5,CARGO TRANSPORT 5,2024-07-17 0:00,2024-07-22 0:00,10555.0656,844.4052,1572.8664,12972.3372
C-78889007,Complete,253,Linda Meisner,1672,Expert Bike Co,2,ZY - EXPRESS,2022-08-05 0:00,2022-08-11 0:00,578.8592,46.3087,50.7671,662.4163
J-84544320,Complete,256,Frank Pellow,1684,Professional Athletic Consultants,5,CARGO TRANSPORT 5,2024-08-16 0:00,2024-08-23 0:00,43376.5842,3470.1267,9989.8272,56836.5381
C-46646634,Complete,255,Gordon Hee,1644,International Sport Assoc.,5,CARGO TRANSPORT 5,2023-10-19 0:00,2023-10-27 0:00,3998.8449,319.9076,974.6697,5293.7935
G-31857397,Rejected,258,Erin Hagens,1632,Sport Fan Co.,5,CARGO TRANSPORT 5,2025-06-04 0:00,2025-06-10 0:00,43469.9198,3477.5936,6399.1917,53346.7051
G-65478597,Complete,258,Erin Hagens,1684,Professional Athletic Consultants,2,ZY - EXPRESS,2020-10-13 0:00,2020-10-19 0:00,39297.0444,3143.7636,4171.1224,46611.9304
J-48500279,Complete,255,Gordon Hee,1522,First National Sport Co.,1,XRQ - TRUCK GROUND,2025-08-14 0:00,2025-08-20 0:00,2267.2572,181.3806,248.2596,2696.8974
G-51380751,Complete,260,Annette Hill,1506,Greenwood Athletic Company,5,CARGO TRANSPORT 5,2025-01-15 0:00,2025-01-24 0:00,49644.4387,3971.5551,7421.8323,61037.8261
A-73748334,Complete,260,Annette Hill,1570,First Rate Bicycles,5,CARGO TRANSPORT 5,2024-03-29 0:00,2024-04-05 0:00,31286.1414,2502.8913,7173.7179,40962.7506
E-48249641,Complete,254,Fukiko Ogisu,1632,Sport Fan Co.,4,OVERNIGHT J-FAST,2024-09-16 0:00,2024-09-20 0:00,68538.8331,5483.1066,5806.8955,79828.8352
B-29351912,Complete,254,Fukiko Ogisu,1628,Bicycle Specialists,4,OVERNIGHT J-FAST,2024-01-13 0:00,2024-01-16 0:00,38240.7421,3059.2594,2622.2262,43922.2277
G-36818906,Complete,260,Annette Hill,1664,Anderson's Custom Bikes,2,ZY - EXPRESS,2020-01-20 0:00,2020-01-25 0:00,14628.075,1170.246,1124.3057,16922.6267
J-83237637,Rejected,257,Eric Kurjan,1570,First Rate Bicycles,5,CARGO TRANSPORT 5,2021-04-25 0:00,2021-04-30 0:00,52131.9356,4170.5548,6563.0872,62865.5776
G-95868409,Complete,258,Erin Hagens,1604,Bike Satellite Inc.,4,OVERNIGHT J-FAST,2023-02-04 0:00,2023-02-10 0:00,1980.9462,158.4757,204.7291,2344.151
B-31805907,Complete,257,Eric Kurjan,1664,Anderson's Custom Bikes,4,OVERNIGHT J-FAST,2021-06-15 0:00,2021-06-19 0:00,14993.7769,1199.5022,1786.8411,17980.1202
G-88216657,Complete,251,Mikael Sandberg,1576,Superior Bicycles,2,ZY - EXPRESS,2022-03-22 0:00,2022-03-27 0:00,43631.4616,3490.5169,4056.3915,51178.37
J-50357454,Complete,256,Frank Pellow,1538,Vista Road Bikes,4,OVERNIGHT J-FAST,2020-10-09 0:00,2020-10-14 0:00,37843.575,3027.486,3429.9809,44301.0419
G-16020676,Complete,251,Mikael Sandberg,1556,West Junction Cycles,5,CARGO TRANSPORT 5,2023-06-30 0:00,2023-07-08 0:00,27494.3907,2199.5513,7755.2657,37449.2077
G-64612029,Complete,253,Linda Meisner,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2022-10-04 0:00,2022-10-11 0:00,43631.4616,3490.5169,8000.1175,56224.5379
A-16636424,Complete,261,Reinout Hillmann,1576,Superior Bicycles,1,XRQ - TRUCK GROUND,2024-06-29 0:00,2024-07-04 0:00,45840.3044,3667.2244,2389.6024,51897.1312
G-53569408,Complete,260,Annette Hill,1576,Superior Bicycles,3,OVERSEAS - DELUXE,2021-03-05 0:00,2021-03-19 0:00,42567.2796,3405.3824,5796.6821,51769.3441
G-71074272,Complete,257,Eric Kurjan,1578,"Vision Cycles, Inc.",5,CARGO TRANSPORT 5,2021-01-15 0:00,2021-01-19 0:00,16875.2905,1350.0232,2179.8004,20405.1141
G-17819523,Complete,258,Erin Hagens,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2020-10-21 0:00,2020-10-28 0:00,41529.0533,3322.3243,5298.5636,51152.94
B-88716634,Complete,251,Mikael Sandberg,1576,Superior Bicycles,2,ZY - EXPRESS,2025-07-03 0:00,2025-07-08 0:00,46986.312,3758.905,5725.3157,56470.5327
J-79747398,Rejected,259,Ben Miller,1684,Professional Athletic Consultants,5,CARGO TRANSPORT 5,2024-05-26 0:00,2024-06-01 0:00,10555.0656,844.4052,1897.8634,13297.3342
G-15423635,Complete,250,Sheela Word,1588,Signature Cycles,5,CARGO TRANSPORT 5,2025-05-15 0:00,2025-05-24 0:00,45789.4481,3663.1558,5493.6144,54946.2183
B-17858795,Complete,259,Ben Miller,1576,Superior Bicycles,2,ZY - EXPRESS,2021-03-07 0:00,2021-03-18 0:00,42567.2796,3405.3824,6650.2693,52622.756
J-39670897,Complete,261,Reinout Hillmann,1682,"Premier Sport, Inc.",1,XRQ - TRUCK GROUND,2021-12-08 0:00,2021-12-15 0:00,22097.0269,1767.7622,2594.4951,26459.2842
A-11128158,Complete,261,Reinout Hillmann,1576,Superior Bicycles,4,OVERNIGHT J-FAST,2024-08-24 0:00,2024-08-30 0:00,45840.3044,3667.2244,2619.3365,52126.8653
C-42035762,Complete,253,Linda Meisner,1570,First Rate Bicycles,5,CARGO TRANSPORT 5,2021-11-05 0:00,2021-11-12 0:00,52131.9356,4170.5548,5309.8065,62844.5428
A-44415014,Complete,255,Gordon Hee,1578,"Vision Cycles, Inc.",5,CARGO TRANSPORT 5,2022-03-21 0:00,2022-03-30 0:00,30092.3796,2407.3904,3021.2055,35520.9755
G-17849867,Complete,255,Gordon Hee,1576,Superior Bicycles,1,XRQ - TRUCK GROUND,2022-09-12 0:00,2022-09-17 0:00,43631.4616,3490.5169,7930.5725,55052.551
A-88417016,Complete,251,Mikael Sandberg,1684,Professional Athletic Consultants,2,ZY - EXPRESS,2023-01-13 0:00,2023-01-18 0:00,42318.6187,3385.4895,8860.0171,54564.1253
G-42830161,Complete,258,Erin Hagens,1506,Greenwood Athletic Company,1,XRQ - TRUCK GROUND,2020-12-09 0:00,2020-12-15 0:00,43878.45,3510.276,5260.3635,52649.0895
F-18837027,Complete,251,Mikael Sandberg,1678,"Proseware, Inc.",4,OVERNIGHT J-FAST,2025-09-19 0:00,2025-09-25 0:00,28664.1422,2293.1314,2032.8996,32990.1732
G-65712313,Complete,257,Eric Kurjan,1684,Professional Athletic Consultants,2,ZY - EXPRESS,2023-10-31 0:00,2023-11-05 0:00,42318.6187,3385.4895,4204.1971,49908.3053
G-16755038,Complete,260,Annette Hill,1578,"Vision Cycles, Inc.",5,CARGO TRANSPORT 5,2025-07-02 0:00,2025-07-10 0:00,32406.2015,2592.4961,10898.5047,45897.2023
G-77915539,Rejected,257,Eric Kurjan,1576,Superior Bicycles,1,XRQ - TRUCK GROUND,2023-10-24 0:00,2023-10-30 0:00,44722.2482,3577.7799,6345.8425,54645.8706
G-54580459,Complete,257,Eric Kurjan,1576,Superior Bicycles,2,ZY - EXPRESS,2020-12-14 0:00,2020-12-21 0:00,41529.0533,3322.3243,2114.4685,46965.8461
B-40753588,Rejected,254,Fukiko Ogisu,1684,Professional Athletic Consultants,2,ZY - EXPRESS,2025-11-30 0:00,2025-12-03 0:00,44460.9988,3556.8799,8114.3377,56132.2164
A-79194200,Complete,251,Mikael Sandberg,1684,Professional Athletic Consultants,5,CARGO TRANSPORT 5,2024-08-28 0:00,2024-09-04 0:00,43376.5842,3470.1267,9726.8919,56573.7079
A-25328819,Complete,250,Sheela Word,1684,Professional Athletic Consultants,5,CARGO TRANSPORT 5,2025-03-31 0:00,2025-04-07 0:00,33642.0565,2691.3645,10243.1481,46576.5691
F-38203028,Complete,252,Arvind Rao,1588,Signature Cycles,2,ZY - EXPRESS,2024-04-08 0:00,2024-04-12 0:00,44672.6323,3573.8106,4474.0359,52720.4788
J-32725305,Complete,259,Ben Miller,1696,Chicago City Saddles,5,CARGO TRANSPORT 5,2020-03-04 0:00,2020-03-24 0:00,50860.425,4068.834,4418.7309,59347.9899
G-26777643,Complete,254,Fukiko Ogisu,1568,"Custom Frames, Inc.",1,XRQ - TRUCK GROUND,2025-10-17 0:00,2025-10-24 0:00,24044.6873,1923.575,1866.5268,27834.7436
D-98526955,Complete,251,Mikael Sandberg,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2020-06-02 0:00,2020-06-13 0:00,41529.0533,3322.3243,5329.3834,49177.1458
A-59411337,Complete,251,Mikael Sandberg,1656,Mountain Works,5,CARGO TRANSPORT 5,2020-06-05 0:00,2020-06-13 0:00,566.0865,45.2869,62.4171,673.7905
B-41185143,Complete,251,Mikael Sandberg,1576,Superior Bicycles,1,XRQ - TRUCK GROUND,2022-05-14 0:00,2022-05-21 0:00,43631.4616,3490.5169,4329.3408,51451.3193
J-78964066,Complete,259,Ben Miller,1678,"Proseware, Inc.",2,ZY - EXPRESS,2022-03-30 0:00,2022-04-02 0:00,35039.0004,2803.12,2631.4472,40473.5676
G-28756873,Complete,256,Frank Pellow,1538,Vista Road Bikes,5,CARGO TRANSPORT 5,2023-05-23 0:00,2023-06-04 0:00,40753.3911,3260.2713,6864.9279,50878.5903
F-43660535,Complete,250,Sheela Word,1576,Superior Bicycles,1,XRQ - TRUCK GROUND,2023-11-10 0:00,2023-11-20 0:00,44722.2482,3577.7799,4903.8656,53203.8937
G-24922076,Complete,260,Annette Hill,1684,Professional Athletic Consultants,1,XRQ - TRUCK GROUND,2025-01-15 0:00,2025-01-21 0:00,44460.9988,3556.8799,6602.6232,54620.5019
G-33168708,Complete,261,Reinout Hillmann,1578,"Vision Cycles, Inc.",5,CARGO TRANSPORT 5,2025-12-04 0:00,2025-12-11 0:00,13779.0383,1102.3231,1793.2389,16674.6003
L-78785316,Complete,259,Ben Miller,1542,Hill's Bicycle Service,2,ZY - EXPRESS,2024-11-08 0:00,2024-11-12 0:00,31286.1414,2502.8913,2813.7254,36602.7581
N-64667172,Complete,255,Gordon Hee,1578,"Vision Cycles, Inc.",4,OVERNIGHT J-FAST,2025-08-10 0:00,2025-08-14 0:00,32406.2015,2592.4961,2820.5442,37819.2418
G-60723183,Complete,254,Fukiko Ogisu,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2025-10-12 0:00,2025-11-02 0:00,46986.312,3758.905,6560.7098,58452.0453
G-16762356,Complete,260,Annette Hill,1586,Mitchell Sports,4,OVERNIGHT J-FAST,2023-12-13 0:00,2023-12-18 0:00,47252.2914,3780.1833,3771.7754,54804.2501
G-89905869,Complete,261,Reinout Hillmann,1576,Superior Bicycles,2,ZY - EXPRESS,2021-12-01 0:00,2021-12-08 0:00,42567.2796,3405.3824,4647.5633,50620.2253
G-95004463,Complete,258,Erin Hagens,1658,Crowley Sport,5,CARGO TRANSPORT 5,2021-01-28 0:00,2021-02-05 0:00,44975.4112,3598.0329,8476.501,57049.9451
K-60494328,Complete,251,Mikael Sandberg,1576,Superior Bicycles,1,XRQ - TRUCK GROUND,2020-07-23 0:00,2020-08-02 0:00,41529.0533,3322.3243,6205.8097,51057.1873
K-15222321,Complete,253,Linda Meisner,1578,"Vision Cycles, Inc.",5,CARGO TRANSPORT 5,2024-01-24 0:00,2024-02-05 0:00,13442.9642,1075.4371,2333.8545,16852.2558
J-32943655,Complete,258,Erin Hagens,1684,Professional Athletic Consultants,4,OVERNIGHT J-FAST,2025-08-18 0:00,2025-08-22 0:00,44460.9988,3556.8799,4127.8371,52145.7158
G-23512660,Complete,258,Erin Hagens,1684,Professional Athletic Consultants,2,ZY - EXPRESS,2024-06-05 0:00,2024-06-09 0:00,43376.5842,3470.1267,6285.3943,53132.1052
B-95671128,Complete,261,Reinout Hillmann,1678,"Proseware, Inc.",1,XRQ - TRUCK GROUND,2023-09-09 0:00,2023-09-16 0:00,63197.9186,5055.8335,3824.6755,72078.4276
G-70095522,Complete,258,Erin Hagens,1578,"Vision Cycles, Inc.",4,OVERNIGHT J-FAST,2025-06-23 0:00,2025-06-28 0:00,32406.2015,2592.4961,2422.5123,37421.2099
G-54899345,Complete,250,Sheela Word,1526,International Bicycles,5,CARGO TRANSPORT 5,2024-03-15 0:00,2024-03-26 0:00,31126.7784,2490.1423,1936.8121,35553.7328
G-16973173,Complete,261,Reinout Hillmann,1646,Electronic Bike Repair & Supplies,3,OVERSEAS - DELUXE,2023-01-22 0:00,2023-02-04 0:00,51723.7836,4137.9027,15149.13,71010.8163
F-86325815,Complete,257,Eric Kurjan,1578,"Vision Cycles, Inc.",2,ZY - EXPRESS,2025-01-21 0:00,2025-02-08 0:00,13779.0383,1102.3231,1953.6917,16835.0531
G-13676005,Complete,259,Ben Miller,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2024-10-18 0:00,2024-10-26 0:00,45840.3044,3667.2244,8183.1426,58844.4848
G-46818688,Complete,260,Annette Hill,1696,Chicago City Saddles,4,OVERNIGHT J-FAST,2025-08-27 0:00,2025-08-29 0:00,172631.7077,13810.5366,12871.8374,199314.0817
G-69330889,Complete,259,Ben Miller,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2024-12-18 0:00,2024-12-26 0:00,45840.3044,3667.2244,2789.9991,51251.5773
B-30519104,Complete,259,Ben Miller,1542,Hill's Bicycle Service,2,ZY - EXPRESS,2022-02-14 0:00,2022-02-18 0:00,29778.5998,2382.288,4327.295,36488.1828
G-90322106,Complete,256,Frank Pellow,1684,Professional Athletic Consultants,4,OVERNIGHT J-FAST,2025-09-26 0:00,2025-09-29 0:00,44460.9988,3556.8799,5719.9579,53737.8366
G-10585562,Complete,255,Gordon Hee,1578,"Vision Cycles, Inc.",5,CARGO TRANSPORT 5,2023-03-16 0:00,2023-03-23 0:00,17729.6021,1418.3682,4127.4612,23275.4315
G-48929759,Complete,254,Fukiko Ogisu,1578,"Vision Cycles, Inc.",5,CARGO TRANSPORT 5,2020-03-26 0:00,2020-03-30 0:00,12178.662,974.293,1544.3762,14697.3312
G-76848871,Complete,251,Mikael Sandberg,1684,Professional Athletic Consultants,5,CARGO TRANSPORT 5,2024-06-12 0:00,2024-06-19 0:00,43376.5842,3470.1267,13697.5437,60544.2546
J-20562556,Complete,256,Frank Pellow,1632,Sport Fan Co.,5,CARGO TRANSPORT 5,2022-11-20 0:00,2022-11-29 0:00,40366.1419,3229.2914,5181.8642,48777.2975
A-26185024,Rejected,257,Eric Kurjan,1628,Bicycle Specialists,5,CARGO TRANSPORT 5,2023-03-13 0:00,2023-03-18 0:00,37308.0411,2984.6433,5944.9032,46237.5876
G-42320531,Complete,255,Gordon Hee,1570,First Rate Bicycles,4,OVERNIGHT J-FAST,2024-11-12 0:00,2024-11-15 0:00,24854.2513,1988.3401,2577.1721,29419.7635
J-49982891,Complete,252,Arvind Rao,1646,Electronic Bike Repair & Supplies,5,CARGO TRANSPORT 5,2023-08-27 0:00,2023-09-04 0:00,51723.7836,4137.9027,11050.618,66912.3043
B-94790650,Complete,259,Ben Miller,1584,Trey Research,5,CARGO TRANSPORT 5,2022-06-09 0:00,2022-06-20 0:00,10295.7573,823.6606,1381.774,12501.1919
G-78896120,Complete,254,Fukiko Ogisu,1678,"Proseware, Inc.",1,XRQ - TRUCK GROUND,2021-04-06 0:00,2021-04-10 0:00,60152.6888,4812.2151,5515.638,70480.5419
B-40088925,Complete,261,Reinout Hillmann,1684,Professional Athletic Consultants,5,CARGO TRANSPORT 5,2023-12-25 0:00,2024-01-02 0:00,20147.404,1611.7923,7380.0299,29139.2262
G-10506679,Complete,259,Ben Miller,1696,Chicago City Saddles,5,CARGO TRANSPORT 5,2023-10-19 0:00,2023-11-14 0:00,85294.1797,6823.5344,11633.5016,103751.2157
G-80041385,Complete,261,Reinout Hillmann,1684,Professional Athletic Consultants,1,XRQ - TRUCK GROUND,2020-02-28 0:00,2020-03-03 0:00,39297.0444,3143.7636,3460.4883,45901.2963
G-65584946,Complete,259,Ben Miller,1632,Sport Fan Co.,1,XRQ - TRUCK GROUND,2022-03-22 0:00,2022-03-27 0:00,65236.248,5218.8998,6271.5823,76726.7301
G-31210185,Complete,251,Mikael Sandberg,1530,Comfort Road Bicycles,2,ZY - EXPRESS,2024-11-05 0:00,2024-11-10 0:00,30986.539,2478.9231,4082.8792,37548.3413
J-88101963,Complete,254,Fukiko Ogisu,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2025-07-23 0:00,2025-08-11 0:00,46986.312,3758.905,8695.0388,58251.4507
H-35268861,Complete,259,Ben Miller,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2024-04-08 0:00,2024-05-04 0:00,45840.3044,3667.2244,11856.2844,60136.5369
A-93613278,Complete,255,Gordon Hee,1684,Professional Athletic Consultants,1,XRQ - TRUCK GROUND,2024-11-07 0:00,2024-11-13 0:00,43376.5842,3470.1267,6378.8939,53225.6048
